filepath,captions
pond_234.jpg,many crowded buildings are in one side of a pond surrounded by green plants .
pond_234.jpg,many crowded buildings are in one side of a pond surrounded by green plants .
pond_234.jpg,many crowded buildings are in one side of a pond surrounded by green plants .
pond_234.jpg,many crowded buildings are in one side of a pond surrounded by green plants .
pond_235.jpg,the inregular pond is surrounded by a ring of tiny villas with gray roof .
pond_235.jpg,houses with lawns lying orderly around the curved ploygon .
pond_235.jpg,houses with lawns lying orderly around the curved ploygon .
pond_235.jpg,on the bank of this pond rows of smart houses is located .
pond_235.jpg,an almost rectangular green pond is surrounded by many residential buildings .
pond_236.jpg,the trapezoidal pond with glaucous water .
pond_236.jpg,there is a trapezoid blue pond surrounded by trees on the meadow .
pond_236.jpg,there is a trapezoid blue pond surrounded by trees on the meadow .
pond_236.jpg,it is a quadrilateral pond surrounded by rows of trees and dirt roads .
pond_236.jpg,a quadrangular cyan pond is surrounded by many green trees .
pond_237.jpg,there is lawn and road .
pond_237.jpg,it is green lawn and cream-colored road and land .
pond_237.jpg,many small buildings are around an irregular gray black pond .
pond_237.jpg,many small buildings are around an irregular gray black pond .
pond_237.jpg,there is lawn and road .
pond_238.jpg,one pond is surrounded by houses with lawns while the other is enclosed by bare ground and woods .
pond_238.jpg,one pond is surrounded by houses with lawns while the other is enclosed by bare ground and woods .
pond_238.jpg,one pond is surrounded by houses with lawns while the other is enclosed by bare ground and woods .
pond_238.jpg,this blue pond is surrounded by bare land and lush trees and two row of houses .
pond_238.jpg,an irregular cyan pond is surrounded by some green trees and some buildings .
pond_239.jpg,the pond is surrounded by a circular road with houses and lawns on each side .
pond_239.jpg,the pond is surrounded by a circular road with houses and lawns on each side .
pond_239.jpg,the pond is surrounded by a circular road with houses and lawns on each side .
pond_239.jpg,this green pond is totally surrounded by rows of smart houses and a road .
pond_239.jpg,an irregular green pond is surrounded by many residential buildings .
pond_24.jpg,there are two ploygon ponds among a farmland and forests together with buildings and unpaved roads .
pond_24.jpg,there are two ploygon ponds among a farmland and forests together with buildings and unpaved roads .
pond_24.jpg,there are two ploygon ponds among a farmland and forests together with buildings and unpaved roads .
pond_24.jpg,a dirt road on the dam stretches across this green pond and separates it into two which are surrounded by green trees .
pond_24.jpg,two irregular ponds in different sizes are surrounded by many green trees .
pond_240.jpg,the polygonal pond railed by a strip shaped road is surrounded by villas with gray roof .
pond_240.jpg,the pond in a lawn is enclosed by a road with a line of houses along one side .
pond_240.jpg,the pond in a lawn is enclosed by a road with a line of houses along one side .
pond_240.jpg,this pond with white lace is surrounded by rows of houses on its bank .
pond_240.jpg,a multilateral green pond is near some gray buildings .
pond_241.jpg,it is a lake and grassland .
pond_241.jpg,it is dark blue lake and green grassland .
pond_241.jpg,green meadows are around an almost fan-shaped dark pond .
pond_241.jpg,green meadows are around an almost fan-shaped dark pond .
pond_241.jpg,it is a lake and grassland .
pond_242.jpg,the polygonal pond is surrounded by tiny villas .
pond_242.jpg,houses orderly arranged are located on the bank of the ploygon pond .
pond_242.jpg,houses orderly arranged are located on the bank of the ploygon pond .
pond_242.jpg,this pond is totally surrounded by the smart community .
pond_242.jpg,an irregular multilateral green pond is near some gray buildings .
pond_243.jpg,"there are some buildings, grassland and road ."
pond_243.jpg,"it is black buildings, cream-colored road and green grassland ."
pond_243.jpg,many buildings and a swimming pool are around an almost square green pond .
pond_243.jpg,many buildings and a swimming pool are around an almost square green pond .
pond_243.jpg,"there are some buildings, grassland and road ."
pond_244.jpg,the pond like a gamepad is next to a road and a ring of buildings .
pond_244.jpg,on the bank of the curved quadrangle pond with a fountain in the middle are lines of green roof houses .
pond_244.jpg,on the bank of the curved quadrangle pond with a fountain in the middle are lines of green roof houses .
pond_244.jpg,several houses stands on the bank of this pond next to a road .
pond_244.jpg,an irregular pond is near a road and several gray buildings .
pond_245.jpg,the curly pond is surrounded by tiny villas .
pond_245.jpg,there are two ponds surrounded by houses  one of with has two fountains .
pond_245.jpg,there are two ponds surrounded by houses  one of with has two fountains .
pond_245.jpg,it is a dense residential area on the bank of this pond .
pond_245.jpg,two irregular ponds are surrounded by many gray buildings .
pond_246.jpg,the pond with green bank is next to villas with gray roofs and a road with a car .
pond_246.jpg,beside two houses is a curved ploygon pond with a fountain at the corner of two roads  and a curved path can be seen on the bank .
pond_246.jpg,beside two houses is a curved ploygon pond with a fountain at the corner of two roads  and a curved path can be seen on the bank .
pond_246.jpg,a car is running on the road alongside this blue bank .
pond_246.jpg,an almost rectangular pond surrounded by green meadows is near several buildings .
pond_247.jpg,a rectangular pond is surrounded by several rows of green trees .
pond_247.jpg,a rectangular pond is surrounded by several rows of green trees .
pond_247.jpg,a rectangular pond is surrounded by several rows of green trees .
pond_247.jpg,a rectangular pond is surrounded by several rows of green trees .
pond_247.jpg,a rectangular pond is surrounded by several rows of green trees .
pond_248.jpg,many green trees are around a pond near an ocean .
pond_248.jpg,many green trees are around a pond near an ocean .
pond_248.jpg,many green trees are around a pond near an ocean .
pond_248.jpg,many green trees are around a pond near an ocean .
pond_248.jpg,many green trees are around a pond near an ocean .
pond_249.jpg,"this is a lake, a building, grassland and many trees ."
pond_249.jpg,"it is a dark blue lake, a white building and green trees and grassland ."
pond_249.jpg,many green plants are around an almost rectangular dark green pond .
pond_249.jpg,many green plants are around an almost rectangular dark green pond .
pond_249.jpg,"this is a lake, a building, grassland and many trees ."
pond_25.jpg,there is a pond with a stair step edge and a curved edge in the farmland .
pond_25.jpg,there is a pond with a stair step edge and a curved edge in the farmland .
pond_25.jpg,there is a pond with a stair step edge and a curved edge in the farmland .
pond_25.jpg,it is a green pond situated in the middle of these blocks of field .
pond_25.jpg,an irregular green pond is surrounded by many pieces of farmlands .
pond_250.jpg,an almost rectangular black pond is next to a blue small pond .
pond_250.jpg,an almost rectangular black pond is next to a blue small pond .
pond_250.jpg,an almost rectangular black pond is next to a blue small pond .
pond_250.jpg,an almost rectangular black pond is next to a blue small pond .
pond_250.jpg,an almost rectangular black pond is next to a blue small pond .
pond_251.jpg,a pond is between a piece of green meadow and yellow bareland .
pond_251.jpg,a pond is between a piece of green meadow and yellow bareland .
pond_251.jpg,a pond is between a piece of green meadow and yellow bareland .
pond_251.jpg,a pond is between a piece of green meadow and yellow bareland .
pond_251.jpg,a pond is between a piece of green meadow and yellow bareland .
pond_252.jpg,two rows of green trees and a road are in two sides of an almost rectangular green pond .
pond_252.jpg,two rows of green trees and a road are in two sides of an almost rectangular green pond .
pond_252.jpg,two rows of green trees and a road are in two sides of an almost rectangular green pond .
pond_252.jpg,two rows of green trees and a road are in two sides of an almost rectangular green pond .
pond_252.jpg,two rows of green trees and a road are in two sides of an almost rectangular green pond .
pond_253.jpg,many gray black buildings are around a square green pond .
